5541972	Tom was raised by his uncle.	12008995	Tom dibesarkan oleh pamannya.
8351305	Tom was brought up by his uncle.	12008995	Tom dibesarkan oleh pamannya.
477061	No.	11479328	Enggak.
7038403	It's made of steel.	12020833	Itu terbuat dari baja.
7038404	It is made of steel.	12020833	Itu terbuat dari baja.
12020343	Give us peas.	12020842	Beri kami kacang polong.
12019547	They ordered them.	12020845	Mereka memesannya.
924028	Don't forget to answer his letter.	924022	Jangan lupa membalas suratnya.
8121228	I did not see anything.	11872030	Aku tidak melihat apa-apa.
2269328	I didn't see a thing.	11872030	Aku tidak melihat apa-apa.
259872	I am pregnant.	11324925	Saya sedang hamil.
259872	I am pregnant.	11397644	Saya hamil.
281965	I'm expecting.	11324925	Saya sedang hamil.
281965	I'm expecting.	11397644	Saya hamil.
12027060	She'll find us.	12027479	Dia akan menemukan kita.
8477241	He'll find us.	12027479	Dia akan menemukan kita.
12026919	I live with my brother.	12027480	Saya tinggal bersama kakak saya.
12027108	They had breakfast in the kitchen.	12027481	Mereka sarapan di dapur.
12027260	Water boils at 212°F.	12027482	Air mendidih pada suhu 212°F.
12026655	Today is the last day of work.	12027483	Hari ini hari terakhir kerja.
11996876	It's now half past ten.	12027484	Sekarang sudah pukul setengah sebelas.
11996876	It's now half past ten.	12027485	Sekarang sudah jam setengah sebelas.
12026103	Mrs. Harris is very worried about her son's future.	12027486	Ibu Harris sangat mengkhawatirkan masa depan putranya.
11956844	Yuri pressed the button and held his breath.	12027493	Yuri menekan tombol itu dan menahan napasnya.
10741055	There are many fish in the sea.	12027532	Ada banyak ikan di dalam laut.
11440905	Ziri spent the majority of his time in Tigzirt.	12027612	Ziri menghabiskan sebagian besar waktunya di Tigzirt.
10204442	Ziri disappeared.	12027618	Ziri menghilang.
10208172	Ziri has disappeared.	12027618	Ziri menghilang.
10897452	Ziri vanished.	12027618	Ziri menghilang.
12024380	Did you see something suspicious?	12027620	Apakah Anda melihat sesuatu yang mencurigakan?
12000604	This insect is so tiny.	12027621	Serangga ini sangat kecil.
12027142	The bathroom door is locked.	12027625	Pintu kamar mandi terkunci.
